last_name,first_name,davenport_id,mlb_id,retrosheet_id,lahman_id,bbref_id,bats,throws
Gabbard,Kason,GABBARD19820408A,451257,gabbk001,gabbaka01,gabbaka01,L,L
Gabino,Armando,GABINO19830831A,471803,gabia001,gabinar01,gabinar01,R,R
Gabler,Frank,GABLER19111106A,114500,gablf101,gablefr01,gablefr01,R,R
Gabler,Gabe,GABLER19300804A,114502,gablg101,gablega01,gablega01,L,R
Gabler,John,GABLER19301002A,114501,gablg102,gablega02,gablega02,B,R
Gables,Ken,GABLES19190131A,114503,gablk101,gableke01,gableke01,R,R
Gabrielson,Len,GABRIELSO19150908A,114505,gabrl101,gabrile01,gabrile01,L,L
Gabrielson,Len,GABRIELSO19400214A,114504,gabrl102,gabrile02,gabrile02,L,R
Gaddy,John,GADDY19140205A,114506,gaddj101,gaddyjo01,gaddyjo01,R,R
Gaedel,Eddie,GAEDEL19250608A,114507,gaede101,gaedeed01,gaedeed01,R,L
Gaetti,Gary,GAETTI19580819A,114508,gaetg001,gaettga01,gaettga01,R,R
Gaff,Brent,GAFF19581005A,114509,gaffb001,gaffbr01,gaffbr01,R,R
Gaffke,Fabian,GAFFKE19130805A,114510,gafff101,gaffkfa01,gaffkfa01,R,R
Gagliano,Phil,GAGLIANO19411227A,114511,gaglp101,gagliph01,gagliph01,R,R
Gagliano,Ralph,GAGLIANO19461008A,114512,gaglr101,gaglira01,gaglira01,L,R
Gagnon,Chick,GAGNON18970927A,114515,gagnc101,gagnoch01,gagnoch01,R,R
Gagne,Eric,GAGNE19760107A,150378,gagne001,gagneer01,gagneer01,R,R
Gagnier,Ed,GAGNIER18830416A,114514,gagne101,gagnied01,gagnied01,R,R
Gagne,Greg,GAGNE19611112A,114513,gagng001,gagnegr01,gagnegr01,R,R
Geggus,Charlie,GAGUS18620325A,114516,gaguc101,gagusch01,gagusch01,R,
Gaillard,Eddie,GAILLARD19700813A,114517,gaile001,gailled01,gailled01,R,R
Gainer,Del,GAINER18861110A,114518,gaind101,gainede01,gainede01,R,R
Gainer,Jay,GAINER19670000A,114519,gainj001,gaineja01,gaineja01,L,L
Gaines,Joe,GAINES19361122A,114520,gainj101,gainejo01,gainejo01,R,R
Gaines,Nemo,GAINES18971223A,114521,gainn101,gainene01,gainene01,L,L
Gainey,Ty,GAINEY00000000A,114522,gaint001,gainety01,gainety01,L,R
Gaiser,Fred,GAISER18850831A,114523,gaisf101,gaisefr01,gaisefr01,,R
Gajkowski,Steve,GAJKOWSKI19691230A,133400,gajks001,gajkost01,gajkost01,R,R
Gakeler,Dan,GAKELER19640000A,114524,gaked001,gakelda01,gakelda01,R,R
Galarraga,Andres,GALARRAGA19610618A,114526,galaa001,galaran01,galaran01,R,R
Galarraga,Armando,GALARRAGA19820115A,451482,galaa002,galarar01,galarar01,R,R
Galan,Augie,GALAN19120525A,114525,galaa101,galanau01,galanau01,B,R
Galasso,Bob,GALASSO19520113A,114527,galab101,galasbo01,galasbo01,L,R
Galatzer,Milt,GALATZER19070504A,114528,galam101,galatmi01,galatmi01,L,L
Galante,Matt,GALANTE19440322A,427177,galam801,galanma99,galanma99,R,R
Galehouse,Denny,GALEHOUSE19111207A,114530,galed101,galehde01,galehde01,R,R
Gale,Rich,GALE19540119A,114529,galer001,galeri01,galeri01,R,R
Gallagher,Al,GALLAGHER19451019A,114531,galla101,gallaal01,gallaal01,R,R
Gallagher,Bob,GALLAGHER19480707A,114541,gallb101,gallabo01,gallabo01,L,L
Gallia,Bert,GALLIA18911014A,114546,gallb103,gallibe01,gallibe01,R,R
Gallagher,Bill,GALLAGHER00000000A,114543,gallb104,gallabi01,gallabi01,,L
Galloway,Chick,GALLOWAY18960804A,114549,gallc101,galloch01,galloch01,R,R
Gallagher,Dave,GALLAGHER19610000A,114533,galld001,gallada01,gallada01,R,R
Gallagher,Doug,GALLAGHER19400221A,114534,galld101,gallado01,gallado01,R,L
Gallagher,Ed,GALLAGHER19101128A,114535,galle101,gallaed01,gallaed01,B,L
Gallagher,Gil,GALLAGHER18960905A,114540,gallg101,gallagi01,gallagi01,B,R
Gall,John,GALL19780402A,430571,gallj001,galljo01,galljo01,R,R
Galloway,Jim,GALLOWAY18870916A,114550,gallj101,galloji01,galloji01,B,R
Galligan,Jim,GALLIGAN18620000A,114547,gallj102,galliji01,galliji01,,
Gallagher,Joe,GALLAGHER19140307A,114539,gallj103,gallajo02,gallajo02,R,R
Gallagher,Jackie,GALLAGHER19020128A,114538,gallj104,gallaja01,gallaja01,L,R
Gallagher,John,GALLAGHER18920218A,114537,gallj105,gallajo01,gallajo01,R,R
Gallagher,Jim,GALLAGHER18610000A,114536,gallj106,gallaji01,gallaji01,,
Gallego,Mike,GALLEGO19601031A,114545,gallm001,gallemi01,gallemi01,R,R
Gallo,Mike,GALLO19770402A,429760,gallm002,gallomi01,gallomi01,L,L
Gallivan,Phil,GALLIVAN19070529A,114548,gallp101,galliph01,galliph01,R,R
Gallagher,Sean,GALLAGHER19851230A,451595,galls001,gallase01,gallase01,R,R
Gallagher,Shorty,GALLAGHER18720430A,114532,galls101,gallash01,gallash01,,
Galle,Stan,GALLE19190207A,114544,galls102,gallest01,gallest01,R,R
Gallagher,William,GALLAGHER18740204A,114542,gallw102,gallawi01,gallawi01,,
Gallardo,Yovani,GALLARDO19860227A,451596,gally001,gallayo01,gallayo01,R,R
Galvez,Balvino,GALVEZ00000000A,114551,galvb001,galveba01,galveba01,R,R
Galvis,Freddy,GALVIS19891114A,520471,galvf001,galvifr01,galvifr01,B,R
Galvin,John,GALVIN18470000A,114554,galvj101,galvijo01,galvijo01,,
Galvin,Jim,GALVIN19070811A,114553,galvj102,galviji01,galviji01,R,R
Galvin,Pud,GALVIN18561225A,114552,galvj103,galvipu01,galvipu01,R,R
Galvin,Lou,GALVIN18620000A,114555,galvl101,galvilo01,galvilo01,,
Gamble,Bob,GAMBLE18670200A,114559,gambb101,gamblbo01,gamblbo01,R,R
Gamble,John,GAMBLE19480210A,114556,gambj101,gambljo01,gambljo01,R,R
Gamble,Lee,GAMBLE19100628A,114557,gambl101,gamblle01,gamblle01,L,R
Gamble,Oscar,GAMBLE19491220A,114558,gambo001,gamblos01,gamblos01,L,R
Gamel,Mat,GAMEL19850726A,451143,gamem001,gamelma01,gamelma01,L,R
Gammons,Daff,GAMMONS18760317A,114560,gammd101,gammoda01,gammoda01,R,R
Gandy,Bob,GANDY18930825A,114562,gandb101,gandybo01,gandybo01,L,R
Gandil,Chick,GANDIL18880119A,114561,gandc101,gandich01,gandich01,R,R
Gandarillas,Gus,GANDARILL19710719A,282861,gandg001,gandagu01,gandagu01,R,R
Ganley,Bob,GANLEY18750423A,114563,ganlb101,ganlebo01,ganlebo01,L,L
Gannon,Bill,GANNON18730317A,114566,gannb101,gannobi01,gannobi01,,
Gannon,Gussie,GANNON18731126A,114564,ganng101,gannogu01,gannogu01,L,L
Gannon,Joe,GANNON00000000A,114565,gannj101,gannojo01,gannojo01,,
Gantner,Jim,GANTNER19530105A,114569,gantj001,gantnji01,gantnji01,L,R
Gantenbein,Joe,GANTENBEI19160825A,114568,gantj101,gantejo01,gantejo01,L,R
Gant,Ron,GANT19650302A,114567,gantr001,gantro01,gantro01,R,R
Ganzel,Babe,GANZEL19010522A,114571,ganzb101,ganzeba01,ganzeba01,R,R
Ganzel,Charlie,GANZEL18620618A,114570,ganzc101,ganzech01,ganzech01,R,R
Ganzel,John,GANZEL18740407A,114572,ganzj101,ganzejo01,ganzejo01,R,R
Garabito,Eddy,GARABITO19761202A,408199,garae001,garabed01,garabed01,B,R
Garagiola,Joe,GARAGIOLA19260212A,114573,garaj101,garagjo01,garagjo01,L,R
Garagozzo,Keith,GARAGOZZO19700000A,114574,garak001,garagke01,garagke01,L,L
Garate,Victor,GARATE19840925A,466339,garav001,garatvi01,garatvi01,L,L
Garbowski,Alex,GARBOWSKI19250625A,114580,garba101,garboal01,garboal01,R,R
Garbey,Barbaro,GARBEY19561204A,114579,garbb001,garbeba01,garbeba01,R,R
Garber,Bob,GARBER19280910A,114578,garbb101,garbebo01,garbebo01,R,R
Garbark,Bob,GARBARK19091113A,114576,garbb102,garbabo01,garbabo01,R,R
Garber,Gene,GARBER19471113A,114577,garbg001,garbege01,garbege01,R,R
Garbark,Mike,GARBARK19160203A,114575,garbm101,garbami01,garbami01,R,R
Garcia,Amaury,GARCIA19750520A,150362,garca001,garciam01,garciam01,R,R
Garcia,Anderson,GARCIA19810323A,457483,garca002,garcian01,garcian01,R,R
Garcia,Avisail,GARCIA19910612A,541645,garca003,garciav01,garciav01,R,R
Garcia,Carlos,GARCIA19671015A,114583,garcc001,garcica01,garcica01,R,R
Garcia,Christian,GARCIA19850824A,451600,garcc002,garcich02,garcich02,R,R
Garcia,Chico,GARCIA19241224A,114595,garcc101,garcich01,garcich01,R,R
Garcia,Damaso,GARCIA19550207A,114584,garcd001,garcida01,garcida01,R,R
Garcia,Danny,GARCIA19800412A,430162,garcd002,garcida03,garcida03,R,R
Garcia,Danny,GARCIA19540429A,114585,garcd101,garcida02,garcida02,L,L
Garcia,Freddy,GARCIA19720801A,114587,garcf001,garcifr01,garcifr01,R,R
Garcia,Freddy,GARCIA19760610A,150119,garcf002,garcifr02,garcifr03,R,R
Garces,Frank,GARCES19900117A,571057,garcf003,garcefr01,garcefr01,L,L
Garcia,Guillermo,GARCIA19720404A,136306,garcg001,garcigu01,garcigu01,R,R
Garcia,Greg,GARCIA19890808A,594824,garcg002,garcigr01,garcigr01,L,R
Garcia,Harvey,GARCIA19840316A,460648,garch001,garciha01,garciha01,R,R
Garcia,Jesse,GARCIA19730924A,150019,garcj001,garcije01,garcije01,R,R
Casilla,Santiago,GARCIA19830307A,433586,garcj002,garcija01,garcija01,R,R
Garcia,Jose,GARCIA19850107A,462911,garcj003,garcijo01,garcijo01,R,R
Garcia,Jaime,GARCIA19860708A,448802,garcj004,garcija02,garcija02,L,L
Garcia,Kiko,GARCIA19531014A,114582,garck001,garciki01,garciki01,R,R
Garcia,Karim,GARCIA19751029A,114588,garck002,garcika01,garcika01,L,L
Garcia,Leo,GARCIA19621106A,114589,garcl001,garcile01,garcile01,L,L
Garcia,Luis,GARCIA19720525A,150193,garcl002,garcilu01,garcilu01,R,R
Garcia,Luis C.,GARCIA19750922A,408202,garcl003,garcilu02,garcilu02,R,R
Garcia,Leury,GARCIA19910318A,544725,garcl004,garcile02,garcile02,B,R
Garcia,Luis,GARCIA19870130A,472610,garcl005,garcilu03,garcilu03,R,R
Garcia,Miguel,GARCIA19670403A,114590,garcm001,garcimi02,garcimi02,L,L
Garcia,Mike,GARCIA19680511A,237694,garcm002,garcimi03,garcimi03,R,R
Garcia,Mike,GARCIA19231117A,114586,garcm101,garcimi01,garcimi01,R,R
Garciaparra,Nomar,GARCIAPAR19730723A,114596,garcn001,garcino01,garcino01,R,R
Garcia,Onelki,GARCIA19890802A,607162,garco001,garcion01,garcion01,L,L
Garcia,Pedro,GARCIA19500417A,114591,garcp101,garcipe01,garcipe01,R,R
Garces,Rich,GARCES19710518A,114581,garcr001,garceri01,garceri01,R,R
Garcia,Ramon,GARCIA19700000A,114594,garcr002,garcira03,garcira03,R,R
Garcia,Reynaldo,GARCIA19740415A,424505,garcr003,garcire01,garcire01,R,R
Garcia,Rosman,GARCIA19790103A,425450,garcr004,garciro01,garciro01,R,R
Garcia,Ramon,GARCIA19240305A,114593,garcr101,garcira01,garcira01,R,R
Garcia,Ralph,GARCIA19481214A,114592,garcr102,garcira02,garcira02,R,R
Garcia,Yimi,GARCIA19900818A,554340,garcy001,garciyi01,garciyi01,R,R
Gardner,Art,GARDNER19520921A,114603,garda101,gardnar01,gardnar01,L,L
Gardner,Alex,GARDNER18610428A,114602,garda102,gardnal01,gardnal01,R,
Gardiner,Art,GARDINER18991226A,114600,garda103,gardiar01,gardiar01,R,R
Gardella,Al,GARDELLA19180111A,114597,garda104,gardeal01,gardeal01,L,L
Gardner,Brett,GARDNER19830824A,458731,gardb001,gardnbr01,gardnbr01,L,L
Gardner,Billy,GARDNER19270719A,114616,gardb101,gardnbi02,gardnbi02,R,R
Gardner,Bill,GARDNER18690000A,114615,gardb102,gardnbi01,gardnbi01,,
Gardner,Chris,GARDNER19690000A,114604,gardc001,gardnch01,gardnch01,R,R
Gardella,Danny,GARDELLA19200226A,114598,gardd101,gardeda01,gardeda01,L,L
Gardner,Earle,GARDNER18840124A,114605,garde101,gardnea01,gardnea01,R,R
Gardner,Glenn,GARDNER19160125A,114611,gardg101,gardngl01,gardngl01,R,R
Gardner,Gid,GARDNER18590609A,114606,gardg102,gardngi01,gardngi01,R,R
Gardner,Harry,GARDNER18870601A,114607,gardh101,gardnha01,gardnha01,R,R
Gardner,Jeff,GARDNER19640000A,114609,gardj001,gardnje01,gardnje01,L,R
Gardner,Jim,GARDNER18741004A,114608,gardj101,gardnji01,gardnji01,,R
Gardner,Lee,GARDNER19750116A,421104,gardl001,gardnle01,gardnle01,R,R
Gardner,Larry,GARDNER18860513A,114617,gardl101,gardnla01,gardnla01,L,R
Gardner,Mark,GARDNER19620301A,114610,gardm001,gardnma01,gardnma01,R,R
Gardiner,Mike,GARDINER19651019A,114601,gardm002,gardimi01,gardimi01,B,R
Gardenhire,Ron,GARDENHIR19571024A,114599,gardr001,gardero01,gardero01,R,R
Gardner,Rob,GARDNER19441219A,114613,gardr101,gardnro01,gardnro01,R,L
Gardner,Ray,GARDNER19011025A,114612,gardr102,gardnra01,gardnra01,R,R
Gardner,Wes,GARDNER19610429A,114614,gardw001,gardnwe01,gardnwe01,R,R
Garfield,Bill,GARFIELD18671026A,114618,garfb101,garfibi01,garfibi01,R,R
Garibaldi,Art,GARIBALDI19070820A,114619,garia101,garibar01,garibar01,R,R
Garibaldi,Bob,GARIBALDI19420303A,114620,garib101,garibbo01,garibbo01,L,R
Garibay,Daniel,GARIBAY19730214A,150133,garid001,garibda01,garibda01,L,L
Garko,Ryan,GARKO19810102A,434939,garkr001,garkory01,garkory01,R,R
Garland,Jon,GARLAND19790927A,279782,garlj001,garlajo01,garlajo01,R,R
Garland,Lou,GARLAND19050716A,114621,garll101,garlalo01,garlalo01,R,R
Garland,Wayne,GARLAND19501026A,114622,garlw101,garlawa01,garlawa01,R,R
Garms,Debs,GARMS19080626A,114624,garmd101,garmsde01,garmsde01,L,R
Garman,Mike,GARMAN19490916A,114623,garmm101,garmami01,garmami01,R,R
Garner,Cole,GARNER19841215A,451198,garnc001,garneco01,garneco01,R,R
Garner,Phil,GARNER19490430A,114625,garnp001,garneph01,garneph01,R,R
Garoni,Willie,GARONI18770728A,114626,garow101,garonwi01,garonwi01,R,R
Garrett,Adrian,GARRETT19430103A,114631,garra101,garread01,garread01,L,R
Garrison,Cliff,GARRISON19060813A,114635,garrc101,garricl01,garricl01,R,R
Garriott,Cecil,GARRIOTT19160815A,114634,garrc102,garrice01,garrice01,L,R
Garrett,Clarence,GARRETT18910306A,114629,garrc103,garrecl01,garrecl01,R,R
Garrison,Ford,GARRISON19150829A,114636,garrf101,garrifo01,garrifo01,R,R
Garrido,Gil,GARRIDO19410626A,114633,garrg101,garrigi01,garrigi01,R,R
Garrett,Greg,GARRETT19480312A,114630,garrg102,garregr01,garregr01,B,L
Garrity,Hank,GARRITY19080204A,114638,garrh101,garriha01,garriha01,R,R
Garry,Jim,GARRY18690921A,114639,garrj101,garryji01,garryji01,L,L
Garr,Ralph,GARR19451212A,114627,garrr101,garrra01,garrra01,L,R
Garrelts,Scott,GARRELTS19611030A,114628,garrs001,garresc01,garresc01,R,R
Garrison,Steve,GARRISON19860912A,477237,garrs002,garrist01,garrist01,B,L
Garrison,Webster,GARRISON19650824A,114637,garrw001,garriwe01,garriwe01,R,R
Garrett,Wayne,GARRETT19471203A,114632,garrw101,garrewa01,garrewa01,L,R
Garvin,Jerry,GARVIN19551021A,114642,garvj101,garvije01,garvije01,L,L
Garvin,Ned,GARVIN18740101A,114643,garvn101,garvine01,garvine01,R,R
Garver,Ned,GARVER19251225A,114640,garvn102,garvene01,garvene01,R,R
Garvey,Steve,GARVEY19481222A,114641,garvs001,garvest01,garvest01,R,R
Garza,Matt,GARZA19831111A,490063,garzm001,garzama01,garzama01,R,R
Gaspar,Harry,GASPAR18830428A,114644,gasph101,gaspaha01,gaspaha01,R,R
Gaspar,Rod,GASPAR19460403A,114645,gaspr101,gasparo01,gasparo01,B,L
Gassaway,Charlie,GASSAWAY19180812A,114646,gassc101,gassach01,gassach01,L,L
Gassner,Dave,GASSNER19781214A,434559,gassd001,gassnda01,gassnda01,R,L
Gaston,Alex,GASTON18930312A,114649,gasta101,gastoal01,gastoal01,R,R
Gaston,Cito,GASTON19440317A,114650,gastc101,gastoci01,gastoci01,R,R
Gastfield,Ed,GASTFIELD18650801A,114648,gaste101,gastfed01,gastfed01,R,
Gastright,Hank,GASTRIGHT18650329A,114653,gasth101,gastrha01,gastrha01,R,R
Gast,John,GAST19890216A,518713,gastj001,gastjo01,gastjo01,L,L
Gaston,Milt,GASTON18960127A,114651,gastm101,gastomi01,gastomi01,R,R
Gastall,Tom,GASTALL19320613A,114647,gastt101,gastato01,gastato01,R,R
Gaston,Welcome,GASTON18721219A,114652,gastw101,gastowe01,gastowe01,,L
Gatewood,Aubrey,GATEWOOD19381117A,114657,gatea101,gatewau01,gatewau01,R,R
Gates,Brent,GATES19700314A,114654,gateb001,gatesbr01,gatesbr01,B,R
Gates,Joe,GATES19541003A,114655,gatej101,gatesjo01,gatesjo01,L,R
Gates,Mike,GATES19560920A,114656,gatem101,gatesmi01,gatesmi01,L,R
Gathright,Joey,GATHRIGHT19820422A,431157,gathj001,gathrjo01,gathrjo01,L,R
Gatins,Frank,GATINS18710306A,114658,gatif101,gatinfr01,gatinfr01,,
Gattis,Evan,GATTIS19860818A,594828,gatte001,gattiev01,gattiev01,R,R
Gaub,John,GAUB19850428A,453304,gaubj001,gaubjo01,gaubjo01,R,L
Gaudin,Chad,GAUDIN19830324A,429985,gaudc001,gaudich01,gaudich01,R,R
Gaudet,Jim,GAUDET19550603A,114659,gaudj101,gaudeji01,gaudeji01,R,R
Gaule,Mike,GAULE18690804A,114660,gaulm101,gaulemi01,gaulemi01,L,L
Gausman,Kevin,GAUSMAN19910106A,592332,gausk001,gausmke01,gausmke01,L,R
Gautreau,Doc,GAUTREAU19010726A,114661,gautd101,gautrdo01,gautrdo01,R,R
Gautreaux,Sid,GAUTREAUX19120504A,114662,gauts101,gautrsi01,gautrsi01,B,R
Gavern,"",GAVERN18490000A,114663,gaveu101,gaver01,gaver01,,
Gaw,Chippy,GAW18920313A,114664,gaw-c101,gawch01,gawch01,R,R
Gazella,Mike,GAZELLA18961013A,114665,gazem101,gazelmi01,gazelmi01,R,R
Geary,Bob,GEARY18910510A,114670,gearb101,gearybo01,gearybo01,R,R
Gearrin,Cory,GEARRIN19860414A,518715,gearc001,gearrco01,gearrco01,R,R
Gearin,Dinty,GEARIN18971015A,114668,geard101,gearidi01,gearidi01,L,L
Gear,Dale,GEAR18720202A,114666,geard102,gearda01,gearda01,R,R
Geary,Geoff,GEARY19760826A,407783,gearg001,gearyge01,gearyge01,R,R
Gearhart,Lloyd,GEARHART19230810A,114667,gearg101,gearhga01,gearhga01,R,L
Geary,Huck,GEARY19170122A,114669,gearh101,gearyhu01,gearyhu01,L,R
Gebhard,Bob,GEBHARD19430103A,114671,gebhb101,gebhabo01,gebhabo01,R,R
Gebrian,Pete,GEBRIAN19230810A,114672,gebrp101,gebripe01,gebripe01,R,R
Geddes,Jim,GEDDES19490323A,114673,geddj101,geddeji01,geddeji01,R,R
Gedeon,Joe,GEDEON18931205A,114675,gedej101,gedeojo01,gedeojo01,R,R
Gedeon,Elmer,GEDEON19170415A,114674,gedej102,gedeoel01,gedeoel01,R,R
Gedman,Rich,GEDMAN19600000A,114676,gedmr001,gedmari01,gedmari01,L,R
Gedney,Count,GEDNEY18490510A,114677,gednc101,gedneco01,gedneco01,,
Gee,Dillon,GEE19860428A,518716,gee-d001,geedi01,geedi01,R,R
Gee,Johnny,GEE19151207A,114678,gee-j101,geejo01,geejo01,L,L
Geer,Billy,GEER18590813A,114679,geerb101,geerbi01,geerbi01,,R
Geer,Josh,GEER19830602A,446207,geerj001,geerjo01,geerjo01,R,R
Gehringer,Charlie,GEHRINGER19030511A,114682,gehrc101,gehrich01,gehrich01,L,R
Gehring,Henry,GEHRING18810124A,114681,gehrh101,gehrihe01,gehrihe01,R,R
Gehrig,Lou,GEHRIG19030619A,114680,gehrl101,gehrilo01,gehrilo01,L,L
Gehrman,Paul,GEHRMAN19120503A,114683,gehrp101,gehrmpa01,gehrmpa01,R,R
Geier,Phil,GEIER18751103A,114684,geiep101,geierph01,geierph01,L,R
Geiger,Gary,GEIGER19370404A,114685,geigg101,geigega01,geigega01,L,R
Geiss,Bill,GEISS18580715A,114687,geisb101,geisbi01,geisbi01,,
Geisel,Dave,GEISEL19550118A,114688,geisd001,geiseda01,geiseda01,L,L
Geiss,Emil,GEISS18670320A,114690,geise101,geissem01,geissem01,R,R
Geishert,Vern,GEISHERT19460110A,114689,geisv101,geishve01,geishve01,R,R
Gelbert,Charlie,GELBERT19060126A,114691,gelbc101,gelbech01,gelbech01,R,R
Gelnar,John,GELNAR19430625A,114692,gelnj101,gelnajo01,gelnajo01,R,R
Geltz,Steve,GELTZ19871101A,544993,gelts001,geltzst01,geltzst01,R,R
Genewich,Joe,GENEWICH18970115A,114693,genej101,genewjo01,genewjo01,R,R
Genins,Frank,GENINS18661102A,114694,genif101,geninfr01,geninfr01,,R
Gennett,Scooter,GENNETT19900501A,571697,genns001,gennesc01,gennesc01,L,R
Genovese,George,GENOVESE19220222A,114695,genog101,genovge01,genovge01,L,R
Gentry,Craig,GENTRY19831129A,502226,gentc001,gentrcr01,gentrcr01,R,R
Gentry,Gary,GENTRY19461006A,114698,gentg101,gentrga01,gentrga01,R,R
Gentry,Harvey,GENTRY19260527A,114699,genth101,gentrha01,gentrha01,L,R
Gentile,Jim,GENTILE19340603A,114696,gentj101,gentiji01,gentiji01,L,L
Gentry,Rufe,GENTRY19180518A,114700,gentr101,gentrru01,gentrru01,R,R
Gentile,Sam,GENTILE19161012A,114697,gents101,gentisa01,gentisa01,L,R
George,Alex,GEORGE19380927A,114701,geora101,georgal01,georgal01,L,R
George,Bill,GEORGE18650127A,114705,georb101,georgbi01,georgbi01,R,L
George,Chris,GEORGE19670000A,114703,georc001,georgch01,georgch01,R,R
George,Chris,GEORGE19790916A,150203,georc002,georgch02,georgch02,L,L
George,Greek,GEORGE19121225A,114702,georg101,georggr01,georggr01,R,R
George,Lefty,GEORGE18860813A,114704,georl101,georgle01,georgle01,L,L
Georgy,Oscar,GEORGY19161125A,114706,georo101,georgos01,georgos01,R,R
Geraghty,Ben,GERAGHTY19120719A,114707,gerab101,geragbe01,geragbe01,R,R
Gerard,Dave,GERARD19360806A,114708,gerad101,gerarda01,gerarda01,R,R
Gerber,Craig,GERBER19590108A,114709,gerbc001,gerbecr01,gerbecr01,L,R
Gerberman,George,GERBERMAN19420308A,114711,gerbg101,gerbege01,gerbege01,R,R
Gerber,Wally,GERBER18910818A,114710,gerbw101,gerbewa01,gerbewa01,R,R
Geren,Bob,GEREN19610922A,114712,gereb001,gerenbo01,gerenbo01,R,R
Gerheauser,Al,GERHEAUSE19170624A,114716,gerha101,gerheal01,gerheal01,L,L
Gerhardt,Joe,GERHARDT18550214A,114714,gerhj101,gerhajo01,gerhajo01,R,R
Gerhart,Ken,GERHART19610000A,114715,gerhk001,gerhake01,gerhake01,R,R
Gerhardt,Rusty,GERHARDT19500813A,114713,gerhr101,gerharu01,gerharu01,B,L
Gerken,George,GERKEN19030728A,114717,gerkg101,gerkege01,gerkege01,R,R
Gerkin,Steve,GERKIN19121119A,114718,gerks101,gerkist01,gerkist01,R,R
Gerlach,Johnny,GERLACH19170511A,114719,gerlj101,gerlajo01,gerlajo01,R,R
German,Esteban,GERMAN19780126A,407397,germe001,germaes01,germaes01,R,R
German,Franklyn,GERMAN19800120A,407883,germf001,germafr01,germafr01,R,R
Germen,Gonzalez,GERMEN19870923A,542674,germg001,germego01,germego01,R,R
Germano,Justin,GERMANO19820806A,430683,germj001,germaju01,germaju01,R,R
German,Les,GERMAN18690601A,114720,germl101,germale01,germale01,R,R
Gernert,Dick,GERNERT19280928A,114722,gernd101,gernedi01,gernedi01,R,R
Gerner,Ed,GERNER18970722A,114721,gerne101,gerneed01,gerneed01,L,L
Geronimo,Cesar,GERONIMO19480311A,114723,geroc101,geronce01,geronce01,L,L
Gertenrich,Lou,GERTENRIC18750504A,114724,gertl101,gertelo01,gertelo01,R,R
Gerut,Jody,GERUT19770918A,425506,geruj001,gerutjo01,gerutjo01,L,L
Gervais,Lefty,GERVAIS18900706A,114725,gervl101,gervale01,gervale01,L,L
Gervacio,Sammy,GERVACIO19850110A,463645,gervs001,gervasa01,gervasa01,R,R
Gessner,Charlie,GESSNER00000000A,114727,gessc101,gessnch01,gessnch01,,
Gessler,Doc,GESSLER18801223A,114726,gessd101,gessldo01,gessldo01,L,L
Gettel,Al,GETTEL19170917A,114728,getta101,getteal01,getteal01,R,R
Gettis,Byron,GETTIS19800313A,430656,gettb001,gettiby01,gettiby01,R,R
Gettig,Charlie,GETTIG18701200A,114729,gettc101,gettich01,gettich01,R,
Gettman,Jake,GETTMAN18761025A,114731,gettj101,gettmja01,gettmja01,B,L
Gettinger,Tom,GETTINGER18681211A,114730,gettt101,gettito01,gettito01,L,L
Getz,Chris,GETZ19830830A,460051,getzc001,getzch01,getzch01,L,R
Getz,Gus,GETZ18890803A,114732,getzg101,getzgu01,getzgu01,R,R
Getzien,Charlie,GETZIEN18640214A,114733,getzp101,getzich01,getzich01,R,R
Geyer,Rube,GEYER18840326A,114734,geyer101,geyerru01,geyerru01,R,R
Geygan,Chappie,GEYGAN19030603A,114735,geygc101,geygach01,geygach01,R,R
Gharrity,Patsy,GHARRITY18920313A,114736,gharp101,gharrpa01,gharrpa01,R,R
Ghelfi,Tony,GHELFI19610823A,114737,ghelt101,ghelfto01,ghelfto01,R,R
Giallombardo,Bob,GIALLOMBA19370520A,114738,gialb101,giallbo01,giallbo01,L,L
Giambi,Jason,GIAMBI19710108A,114739,giamj001,giambja01,giambja01,L,R
Giambi,Jeremy,GIAMBI19740930A,136605,giamj002,giambje01,giambje01,L,L
Giannini,Joe,GIANNINI18880908A,114741,gianj101,giannjo01,giannjo01,L,R
Giannelli,Ray,GIANNELLI19660205A,114740,gianr001,giannra01,giannra01,L,R
Giard,Joe,GIARD18981007A,114742,giarj101,giardjo01,giardjo01,L,L
Giarratano,Tony,GIARRATAN19821129A,435218,giart001,giarrto01,giarrto01,B,R
Giavotella,Johnny,GIAVOTELL19870710A,543213,giavj001,giavojo01,giavojo01,R,R
Gibbons,John,GIBBONS19620608A,114744,gibbj001,gibbojo02,gibbojo02,R,R
Gibbons,Jay,GIBBONS19770302A,400158,gibbj002,gibboja01,gibboja01,L,L
Gibbs,Jake,GIBBS19381107A,114745,gibbj101,gibbsja01,gibbsja01,L,R
Gibbon,Joe,GIBBON19350410A,114743,gibbj102,gibbojo01,gibbojo01,R,L
Gibralter,Steve,GIBRALTER19721009A,114746,gibrs001,gibrast01,gibrast01,R,R
Gibson,Bob,GIBSON19570619A,114757,gibsb001,gibsobo02,gibsobo02,R,R
Gibson,Bob,GIBSON19351109A,114756,gibsb101,gibsobo01,gibsobo01,R,R
Gibson,Charlie,GIBSON18991121A,114748,gibsc101,gibsoch02,gibsoch02,R,R
Gibson,Charlie,GIBSON18791117A,114747,gibsc102,gibsoch01,gibsoch01,R,R
Gibson,Derrick,GIBSON19750205A,136763,gibsd001,gibsode01,gibsode01,R,R
